GRID_CODE	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW	JHAR	JSOW
59081	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199	192.784256	236.7373199
59082	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066	193	236.6186066
59083	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893	192.9837189	237.3958893
59084	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272	191.3431702	235.9547272
59085	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515	189.8739166	235.243515
59086	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704	188.5736694	234.6565704
59087	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877	187.4564209	234.0154877
59088	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016	187	235.8748016
59089	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354	187	237.2662354
59090	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238	186.6854858	238
59091	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238	186.0896301	238
59092	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238	185.6021881	238
59093	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238	185.5346985	238
59094	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711	185.4346466	237.6303711
59095	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819	185.2198181	237.7801819
59096	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296	185.2260132	238.1447296
